,Unnamed: 0,stance,target,text
5310,5310,favor,"['አብን', 'ፓርቲ']","['አብን', 'እግዚአብሄር', 'ይጠብቅልን', 'የእኛ', 'እንቁወች', 'ክርስቲያን', 'እና', 'ጓደኞች', 'ተፈተውልን', 'አብረዋችሁ', 'እንዲሰሩ', 'ምኞታችን', 'ነው']"
5311,5311,favor,"['ቀይ', 'ባህር']","['ድል', 'ለኢትዮጵያ', 'ታሸንፋለች', 'ቀይ', 'ባህር', 'ላይ', 'ደሞ', 'ኢትዮጵያ', 'መብቷን', 'ማስከበሯ', 'ማይቀር', 'ነው', 'የኛ', 'በሄራዊ', 'ጥቅም', 'ደሞ', 'ለአማራ', 'በቻ', 'ሳይሆን', 'ሩቅ', 'ላሉ', 'ሀገራትም', 'ሚጠቅም', 'ነው', 'ድል', 'ለኢትዮጵያ']"
5312,5312,neutral,"['ሰንድቅ', 'አላማ']","['ባንዴራ', 'በህዝብ', 'ውሳኔ', 'ከተቀየረ', 'የስራ', 'ቋንቋም', 'ወደ', 'ህዝበ', 'ውሳኔ', 'መቅረብ', 'አለበት', 'አማረኛ', 'ሚባል', 'ለሁሉም', 'ሰው', 'ስለ', 'ማይገልፅ']"
5313,5313,against,"['ብልፅግና', 'ፓርቲ']","['ሰው', 'እደሚጠለው', 'እያውቅም', 'ግን', 'በግድ', 'ስልጣን']"
5314,5314,neutral,"['አብን', 'ፓርቲ']","['አዲሱ', 'መሪ', 'አመጋገብ', 'አስተካክል', 'ከቅባት', 'የፀዳ', 'ተጠቀም', 'አደራ']"
5315,5315,against,"['ቀይ', 'ባህር']","['ፋኖ', 'ቂጥሺን', 'ገባልሽ', 'ቡዙ', 'አወራሽ']"
5316,5316,neutral,"['አብን', 'ፓርቲ']","['ለመጀመሪያ', 'ጊዜ', 'ፋና', 'እና', 'የኢትዮጵያ', 'ብሮድ', 'ካስት', 'የአብንን', 'ስብሰባ', 'ሲዘግብ', 'ምስጢሩ', 'ምን', 'ይሆን']"
5317,5317,favor,"['አብን', 'ፓርቲ']","['እንደ', 'ብልግና', 'ይመናሸሉበት', 'ጠቅላላ', 'ጉባኤ', 'ላይ']"
5318,5318,against,"['ብልፅግና', 'ፓርቲ']","['እራሳቸውን', 'በምን', 'ሂሳብ', 'ነው', 'የሚያዩት', 'ፉከራ', 'ለወያኔም', 'አልበጃት']"
5319,5319,favor,"['አብን', 'ፓርቲ']","['በርቱልን', 'የአማራ', 'ጀግኖች', 'ምርጥ', 'ኢትዮጵያዊ', 'ስውዳችሁ', 'በአላህ']"
5320,5320,against,"['ቀይ', 'ባህር']","['የሰሜኑን', 'ህዝብ', 'ወደ', 'አዲስ', 'አበባ', 'እንዳያልፍ', 'እያደረግክና', 'አዲስ', 'አበባ', 'ያንተ', 'አይደለም', 'እያልከውስ', 'አሁን', 'ደግሞ', 'ለታላቋ', 'ኦሮሚያ', 'መመስረቻ', 'ለወደብ', 'መቀሚያ', 'የሰሜኑን', 'ህዝብ', 'እንዲሞትልህ', 'ትፈልጋለህ', 'እነ', 'ኬኛ', 'ከፈለጋቹ', 'ዝመቱ']"
5321,5321,neutral,"['ኢዜማ', 'ፓርቲ']","['ብልዜማ', 'ለማለት', 'ነው', 'የታይፕ', 'ስህተት', 'አለ', 'አስተካክሉት']"
5322,5322,neutral,"['አብን', 'ፓርቲ']","['የምን', 'ዩኒፎርም', 'ነው', 'መልምለው', 'ነው', 'እነ', 'በረከት', 'ሰምኦን', 'ያለበሷቸው']"
5323,5323,favor,"['አብን', 'ፓርቲ']","['ጀግናችን', 'እንወድሀለን']"
5324,5324,favor,"['አብን', 'ፓርቲ']","['ክሪስ', 'የእውነትና', 'የመርህ', 'ሰው']"
5325,5325,favor,"['አብን', 'ፓርቲ']","['ወንድሜ', 'ክርስቲ', 'በርታ', 'ጥሩ', 'ነገር', 'የያዘ', 'ሁሌም', 'አሸናፊ', 'ነው', 'በርታልን']"
5326,5326,neutral,"['አብን', 'ፓርቲ']","['ትግላችን', 'አራት', 'ኪሎ', 'ድረስ', 'ነው', 'ያልከው', 'ጉዳይ', 'ከምን', 'ደረሰ']"
5327,5327,favor,"['ቀይ', 'ባህር']","['ማንም', 'ባህርም', 'ሆነ', 'ኤርትራን', 'ወዶ', 'የሰጠ', 'የለም', 'መንግስቱ', 'ሀፕለማርያም', 'እኮ', 'በህይወት', 'አለ', 'ለ', 'ሳላሳ', 'አመት', 'ታግሉው', 'ተዋግተው', 'ነው', 'ነፃ', 'የወጡት', 'ወያኔም', 'ምርጫቸውን', 'በህጉ', 'መሰረት', 'ተቀበሉ', 'እንጂ', 'ወያኔ', 'አልሰጣትም', 'ይልቁንም', 'ኢሳያስን', 'እጠራጠረዌሉሁ', 'እሱ', 'ነው', 'አሁን', 'ትግራይን', 'የጎዳ', 'መስሎት', 'ሲሞዳሞድ', 'ይመስለኛል', 'ከዛ', 'በሀላ', 'ነው', 'ይኸ', 'ሁሉ', 'እየሰማን', 'ያለነው']"
5328,5328,against,"['ቀይ', 'ባህር']","['የብልፅግና', 'ቀይ', 'ባህር', 'አዲስ', 'አበባ', 'ነው']"
5329,5329,neutral,"['አብን', 'ፓርቲ']","['የአፋር', 'ህዝብ', 'አይደለም', 'አብይ', 'የተንኮል', 'አባት', 'የነበረው', 'ሀይሌ', 'ስላሴ', 'መንበርከክ', 'አልቻለም', 'የአብይ', 'ቶንኮል', 'ብዙ', 'ቶንኮልኞች', 'ላየው', 'ለአፋር', 'ህዝብ', 'ቀላል', 'ነው']"
5330,5330,favor,"['አብን', 'ፓርቲ']","['ጥሩ', 'ነው', 'መጠናከር', 'አለበት']"
5331,5331,against,"['አብን', 'ፓርቲ']","['ገዱ', 'ማለት', 'ኘሮፌሰር', 'አስራት', 'ወልደ', 'እየሱስ', 'ነው', 'አማራነት', 'ላይቀለበስ', 'ተጀምራል', 'አይ', 'መለስ', 'ብትኖር', 'እና', 'ይህንን', 'ብታይ', 'ደስ', 'ይለኝ', 'ነበር', 'ግድ', 'የለም', 'ነብስህን', 'በሲኦል', 'ያኑርህ']"
5332,5332,favor,"['አብን', 'ፓርቲ']","['ጀግናየ', 'ሁሉ', 'እንዳንተ', 'ቢያሰብ', 'አማራ', 'አንገቱን', 'አይደፋም', 'ነበር']"
5333,5333,neutral,"['አብን', 'ፓርቲ']","['የዚህን', 'ስውየ', 'ስልክ', 'ብትልኩልኝ']"
5334,5334,favor,"['ኢዜማ', 'ፓርቲ']","['ታዲያ', 'ሙሁር', 'ማልት', 'ለመቼ', 'ነዉ', 'እናከብርሀለን']"
5335,5335,neutral,"['ኢዜማ', 'ፓርቲ']","['ህወሀቶች', 'ከተሳካላቸው', 'የውሸት', 'ትርክት', 'አንዱ', 'ብርሀኑን', 'የአማራ', 'ጠላት', 'ነው', 'የሚለው', 'ሲሆን', 'አብዛኛው', 'አማራ', 'ብሄርተኛ', 'እውነት', 'ነው', 'ብሎ', 'አምኖ', 'ተቀብሎታል', 'አጀንዳው', 'የህወሀት', 'መሆኑን', 'መቼ', 'ይረዱ', 'ይሆን', 'ግን']"
5336,5336,neutral,"['ሰንድቅ', 'አላማ']","['ባንዲራው', 'ይቀየር', 'ማለት', 'የህገ', 'መንግስት', 'ማሻሻያ', 'ጥያቄ', 'ማለት', 'ነው', 'ህገ', 'መንግስቱ', 'ይሻሻል', 'ዘንድ', 'ከጠየቅን', 'ደግሞ', 'ሌሎች', 'በጣም', 'መሰረታዊ', 'የሆኑ', 'አንቀፆች', 'ሁሉ', 'መነሳት', 'ሊኖርባቸው', 'ነው']"
5337,5337,favor,"['አብን', 'ፓርቲ']","['እውነት', 'ነው', 'አማራ', 'ተንቋል', 'ክብራችንን', 'እናስመልስ']"
5338,5338,favor,"['አብን', 'ፓርቲ']","['አማራ', 'ነን', 'ነባር', 'ህዝቦች', 'ባለ', 'ታሪክ', 'አማራነቴ', 'ኩራቴ']"
5339,5339,against,"['ብልፅግና', 'ፓርቲ']","['የአውሬዎች', 'ስብስብ', 'ናቹ']"
5340,5340,neutral,"['አብን', 'ፓርቲ']","['አምላካችን', 'ሆይ', 'የልጆችን', 'ካህን', 'ስማን']"
5341,5341,favor,"['አብን', 'ፓርቲ']","['ታላቅ', 'መሪ', 'ከጎንህ', 'ነን']"
5342,5342,favor,"['አብን', 'ፓርቲ']","['እባካችሁ', 'ጠንክሩ', 'አንዳንድ', 'አለመግባባቶችን', 'ተወተ', 'አርጋችሁ', 'ስለህዝብ', 'አንድነት', 'ስትሉ', 'ጠንካራ', 'አንድነትና', 'ድርጅት', 'ፍጠሩ']"
5343,5343,neutral,"['ብልፅግና', 'ፓርቲ']","['መቶ', 'አይነት', 'ወንዝ', 'ባለበት', 'ሀገር', 'ላይ', 'አየኖርክ', 'የመቶ', 'አመት', 'እድፍ', 'ካለብህ', 'ችግሩ', 'የአንተ', 'እንጂ', 'የአዲስ', 'አበባ', 'ህዝብ', 'አይደለም']"
5344,5344,favor,"['ብልፅግና', 'ፓርቲ']","['ብልፅግናን', 'መምራጥ', 'ሀገርን', 'እንዳመምራጥ', 'ነው', 'ብልፅግናን', 'ምረጡ', 'ሀገርን', 'ምራጡ', 'በብልፅግና', 'መሪናት', 'ኢትዮጵያ', 'ወደ', 'ከፍታ', 'ወደ', 'ልማት', 'ወደ', 'እድገት', 'ብልፅግናን', 'መሪጫለሁ', 'ሀገርን', 'መሪጫለሁ']"
5345,5345,neutral,"['አብን', 'ፓርቲ']","['ስሜነህ', 'ባይፈርስ', 'ውይይቱን', 'እያፈራረስከው', 'አስቸገርከን', 'ለጠየቅከው', 'ጥያቄ', 'መልሱን', 'አስጨርስ', 'ውይይቱን', 'አምቦጫረከው', 'ሰውየውን', 'እናድምጠው', 'አድማጭ', 'የራሱ', 'አተያይ', 'አለው']"
5346,5346,against,"['ኢዜማ', 'ፓርቲ']","['ብርሽ', 'ከመራው', 'በቃ', 'ዳር', 'አይደርስም', 'ይከስማል', 'ጠብቁ', 'ብቻ']"
5347,5347,against,"['ቀይ', 'ባህር']","['ቀይ', 'በህር', 'በባንዳዎች', 'አንደበት', 'ብትል', 'ነው', 'ትክክለኛ', 'ርእስ', 'የሚሆነው']"
5348,5348,against,"['ብልፅግና', 'ፓርቲ']","['የህዝብ', 'መለመኛ', 'መፀለያ', 'ቦታዋችን', 'ማፍረስ', 'አሁንም', 'የአንድነት', 'ጉዞ', 'ነው', 'እንዴ']"
5349,5349,favor,"['አብን', 'ፓርቲ']","['ደስ', 'ይላል', 'ደግሞ', 'መሰናክል', 'ባይፈጥሩባቸው']"
5350,5350,favor,"['ሰንድቅ', 'አላማ']","['ይህ', 'ኮከብ', 'ከላዩ', 'ላይ', 'አንሱልን']"
5351,5351,neutral,"['ኢዜማ', 'ፓርቲ']","['አላህ', 'ለሀግርችን', 'ለህዝቧ', 'የሚጥቅመውን', 'ይምርጥል', 'ያረብ', 'ስቃይ', 'በቃን', 'ያአላህ']"
5352,5352,neutral,"['አብን', 'ፓርቲ']","['ይድስ', 'ለአማራ', 'ትምህርት', 'ቤሮ', 'በሀገሪቱ', 'በተለያዩ', 'ክልልሎች', 'የምንገኝ', 'ሰራተኞች', 'የተለያዩ', 'በደልና', 'ግፍ', 'እየደረሰነው', 'ክልልሉ', 'ይህን', 'እንዴት', 'ያየዋል', 'አሁን', 'ሰለሞቱት', 'ሳይሆን', 'መታሰብ', 'ያለበት', 'ያሉትን', 'ማትረፍ', 'ቢሆን', 'ተመራጭ', 'ነው']"
5353,5353,favor,"['አብን', 'ፓርቲ']","['አብን', 'ተስፋችን', 'እንመርጥሀለን', 'እንጅ', 'አናወዳድርህም']"
5354,5354,favor,"['አብን', 'ፓርቲ']","['ትችላላችሁ', 'ዶር', 'ደሳለኝ', 'ሁላችሁም', 'ቀሽት', 'ናችሁ', 'ቀጣዩ', 'መሪያችን', 'አብን', 'ብቻ', 'ነው']"
5355,5355,neutral,"['አብን', 'ፓርቲ']","['ከእብሪቱ', 'ያላገገመውን', 'የአማራ', 'ፓሊስ', 'ምከሩት', 'ከዚህ', 'ቡሀላ', 'ህወሀት', 'አያድነውም']"
5356,5356,against,"['ቀይ', 'ባህር']","['የደሀን', 'ልጅ', 'ለማስጨርስ', 'የማትፈነቁሉት', 'ድንጋይ', 'የለም', 'ምነው']"
5357,5357,against,"['ሰንድቅ', 'አላማ']","['ልሙጡ', 'ባንዲራ', 'እዛው', 'ለአማራ', 'የክልል', 'ባንድራቹ', 'አድርጉት', 'ከዚህ', 'ማለፍ', 'አይችልምና']"
5358,5358,favor,"['አብን', 'ፓርቲ']","['እኛ', 'አማሮች', 'በደል', 'ደርሶብናል', 'በርታ', 'ወገኔ', 'ወጥር', 'አሁን', 'የአማራ', 'ሰአት', 'ነው', 'አሳምነውን', 'በሉብን', 'ለምን', 'ለአማራ', 'ሰራህ', 'ብለው', 'እኛ', 'አማሮች', 'መቼም', 'አንርሳውም', 'በልባችን', 'ይኖራል']"
5359,5359,favor,"['አብን', 'ፓርቲ']","['ሚዲያ', 'ማለት', 'እደዚህ', 'ነው', 'እናተም', 'የድርሻችውን', 'ተወጡ', 'ቢያንስ', 'አላማቸውን', 'ልህዝብ', 'እዲያሳውቁ', 'ሚዲያችውን', 'ክፍት', 'አድርጉላቸው']"
5360,5360,neutral,"['አብን', 'ፓርቲ']","['አምላካችን', 'ሆይ', 'የልጆችን', 'ካህን', 'ስማን']"
5361,5361,against,"['ኢዜማ', 'ፓርቲ']","['ምነው', 'ህዉሀት', 'እደማያሸንፍ', 'ገባህ', 'መሰል', 'ገና', 'አወናባጅ', 'ዙሮ', 'መሽቶብሀል']"
5362,5362,neutral,"['አብን', 'ፓርቲ']","['ክልሉ', 'የጥቃት', 'ሰለባዎች', 'ከሆኑ', 'ክልሎች', 'አንዱ', 'ነው', 'ፍትህ', 'ለአማራ', 'ህዝብ', 'መምጣት', 'አለበት']"
5363,5363,neutral,"['ሰንድቅ', 'አላማ']","['ችግሩን', 'ለመፍታት', 'መላ', 'ህዝቡ', 'ተወያቶ', 'እንዲፈታው', 'መደረግ', 'አለበት']"
5364,5364,neutral,"['አብን', 'ፓርቲ']","['አብንን', 'ወክለህ', 'ነው', 'ወይስ', 'ተገንጥለህ', 'እንደ', 'ድርጅት', 'ከሆነ', 'ድርጅቱ', 'ነው', 'መግለጫ', 'መስጠት', 'ያለበት']"
5365,5365,neutral,"['ኢዜማ', 'ፓርቲ']","['ምነው', 'ምድረ', 'ፎጣ', 'ለባሽ', 'ሁላ', 'ተነጫጫሽ', 'ሶሻል', 'ሚዲያ', 'ላይ', 'ከምዘባርቂ', 'ተግብረሽ', 'አሳይአዳሜ', 'እውነታው', 'እስኪ', 'ገባሽ', 'ተፍጨርጨሪ', 'ተልባ', 'ሁላ']"
5366,5366,against,"['ብልፅግና', 'ፓርቲ']","['በጣም', 'ትንሽ', 'ሰዏች', 'ደደቦች']"
5367,5367,favor,"['አብን', 'ፓርቲ']","['አውነት', 'ነው', 'ሰላም', 'ላተ', 'ይሁን', 'ፈጣሪ', 'ይጠብቅህ']"
5368,5368,neutral,"['አብን', 'ፓርቲ']","['አማራኮ', 'ፍቅር', 'ነዉ', 'የሚደርስበትን', 'ግፍና', 'መከራ', 'ስቃይ', 'ችሎ', 'ኢትዮጵያን', 'ብሎ', 'እንጅ', 'ማንንም', 'ፈርቶ', 'አይደለም']"
5369,5369,favor,"['አብን', 'ፓርቲ']","['ከአብን', 'ጋር', 'ወደ', 'ፊት', 'አብን', 'መዳኛችን']"
5370,5370,against,"['ቀይ', 'ባህር']","['አብይ', 'ለኢትዮጵያ', 'ህዝብ', 'ቀይ', 'ባህርን', 'አጀንዳ', 'ሰጥቶ', 'እሱ', 'አድስ', 'አበባን', 'ለኦሮሞ', 'ሊሰጥ', 'ነው', 'ግን', 'አይሳካለትም']"
5371,5371,against,"['ብልፅግና', 'ፓርቲ']","['ቀዳዳ', 'አሁን', 'በተናገርከው', 'አፍህ', 'ቢገለብጥህ']"
5372,5372,favor,"['ቀይ', 'ባህር']","['ጀግናችን', 'ሁሌም', 'ከጎንህ', 'ነን', 'አንዱ', 'ሰላም', 'ማጣታቺን', 'ድህነታቺን', 'ስለሆነ', 'ለዘላቂ', 'ሰላም', 'በጋራ', 'ለማደግ', 'በቁርጠኝነት', 'መስራት', 'አለብንበጋራ', 'እንችላለን']"
5373,5373,favor,"['አብን', 'ፓርቲ']","['አብሽር', 'ፈተናዉን', 'በትግስት', 'ማለፍ', 'ይኖርበሀል']"
5374,5374,against,"['ሰንድቅ', 'አላማ']","['ያአድ', 'አገር', 'ባዲራ', 'እንዴት', 'ይቀየራል', 'ቆይ', 'ሚገርም', 'ነዉ']"
5375,5375,favor,"['ቀይ', 'ባህር']","['ባህርም', 'ያስፈልገናል', 'ሰላሙ', 'እራሱ', 'ህዝቡ', 'ጋር', 'ነው', 'ያለው', 'በየትኛውም', 'ክልል']"
5376,5376,against,"['ቀይ', 'ባህር']","['ወደብ', 'ካላት', 'አገር', 'ይልቅ', 'አደብ', 'ያለዉ', 'መንግስተ', 'ይሻለናል']"
5377,5377,neutral,"['ብልፅግና', 'ፓርቲ']","['መማር', 'ያለባችሁን', 'አሁንም', 'ቢሆን', 'ተማሩ', 'ካለፉት', 'ዘመናት']"
5378,5378,neutral,"['ሰንድቅ', 'አላማ']","['ችግሩን', 'ለመፍታት', 'መላ', 'ህዝቡ', 'ተወያቶ', 'እንዲፈታው', 'መደረግ', 'አለበት']"
5379,5379,favor,"['አብን', 'ፓርቲ']","['እስቲ', 'ተወያዩ', 'ጥሩ', 'ነው']"
5380,5380,favor,"['ቀይ', 'ባህር']","['በሰቶ', 'መቀበል', 'መርህ', 'ከሆነ', 'ያስማማል']"
5381,5381,favor,"['አብን', 'ፓርቲ']","['አማራ', 'ማስሚዲያ', 'እየተሻሻላችሁ', 'መታችሗል', 'በርቱ', 'እናንተ', 'የሚጠበቅባችውን', 'እየተወጣችሁ', 'ነው', 'እንደዚህ', 'በጎ', 'ስራ', 'ስሰሩ', 'ተከታያችሁም', 'ይበዛል', 'በርቱ']"
5382,5382,favor,"['አብን', 'ፓርቲ']","['አብን', 'ውስጤነው', 'ደግሞም', 'እመርጠዋለሁ']"
5383,5383,favor,"['ሰንድቅ', 'አላማ']","['ልሙጡን', 'ነው', 'የምንፈልገው']"
5384,5384,against,"['ሰንድቅ', 'አላማ']","['ዋናው', 'ህጉን', 'እና', 'ስርአቱን', 'መስተካከል', 'ነው', 'እንጂ', 'ባንዴራው', 'ኮኮቡ', 'ጠፋ', 'አልጠፋ', 'አንድ', 'ነው', 'ምክንያቱም', 'የሰይጣን', 'የሚል', 'ትርጉም', 'የለዉም', 'ለምሳሌ', 'ይህ', 'የ', 'መረኮ', 'ባንዴራን', 'መመልከት', 'ይቻላል']"
5385,5385,neutral,"['ብልፅግና', 'ፓርቲ']","['የፊንፊኔ', 'መሬት', 'ብቻ', 'ሳይሆን', 'የፊንፊኔ', 'ሰማይም', 'የኦሮሞ', 'ነው', 'ወደ', 'ድምበሯ', 'ለማስፋፋት', 'ይቅርና', 'ያላቹበት', 'ላይ', 'ራሱ', 'ወደ', 'ሰማይ', 'ለመገንባት', 'ከኦሮሚያ', 'ፍቃድ', 'ማግኘት', 'አለባቹሁ', 'የመጀመሪያው', 'የኦሮሚያ', 'ክልላዊ', 'መንግስት', 'ፕሬዚዳንት', 'ሀሰን', 'አሊ', 'አም', 'ያደረጉት', 'ታሪካዊ', 'ንግግር']"
5386,5386,neutral,"['ሰንድቅ', 'አላማ']","['መጀመሪያ', 'በልባችን', 'ያለው', 'መለያየት', 'መነቃቀፍ', 'ነው', 'መነሳት', 'ያለበት', 'ያኔ', 'ነው', 'ለውጥ', 'የሚመጣው']"
5387,5387,favor,"['ሰንድቅ', 'አላማ']","['ጨርቅ', 'ነው', 'ብለን', 'እኛ', 'ኢትዮጵያዊያን', 'አንሸወድም', 'ምክንያቱም', 'የክልሌን', 'በንድራ', 'አይቼው', 'መቼም', 'ደንግጬ', 'አለቅም', 'ግን', 'የኢትዮጵያን', 'በንድራ', 'አይቼው', 'ትእግስት', 'አይኖራኝም']"
5388,5388,against,"['ቀይ', 'ባህር']","['ኢትዮጵያ', 'ባህር', 'የላትም', 'ቀይ', 'ባህር', 'ይገባኛል', 'ማለት', 'በቀጥታ', 'ከኤርትራ', 'ወይ', 'ጁቡቲ', 'ወይ', 'ሶማሊያ', 'ጋር', 'ጦርነት', 'መግባት', 'ነው']"
5389,5389,neutral,"['አብን', 'ፓርቲ']","['ቴዎድሮስ', 'ሀይለማርያም', 'ወደፊት', 'ቢመጣ']"
5390,5390,neutral,"['ሰንድቅ', 'አላማ']","['ባንድራ', 'ማለት', 'የአንዱ', 'እንደ', 'ወካይ', 'አንዱን', 'አግላይ', 'መሆን', 'የለበትም', 'ሁሉን', 'አከተች', 'ህዝብ', 'ያመነበትን', 'የተወያየበት', 'መሆን', 'አለበት', 'ከስሜት', 'የፀዳ', 'ከፖርት', 'ስሜት', 'የፀዳ']"
5391,5391,against,"['ቀይ', 'ባህር']","['ጋሎች', 'እናንተ', 'እኮ', 'እየስራችሁ', 'ያላችሁት', 'የጋላ', 'ግንባታ', 'አንጂ', 'የአገር', 'ግንባታ', 'አይደለም', 'ደደብ']"
5392,5392,against,"['ብልፅግና', 'ፓርቲ']","['እዛው', 'እንድ', 'ተሰበሰቡ', 'አንድ', 'ሜሳኤል', 'ነበር', 'መተኮስ', 'በዛው', 'ያልቃሉ', 'የኢትዮጵያ', 'ህዝብም', 'ያርፍ', 'ነበር', 'ሆዳም', 'ሁሉ']"
5393,5393,favor,"['አብን', 'ፓርቲ']","['አሁንም', 'አማራ', 'በርታ', 'ለሞት', 'እንደማትፈራ', 'እናውቃለን', 'ለናት', 'ኢትዮጵያ', 'ትሞታለህ', 'እናውቃለን']"
5394,5394,neutral,"['ኢዜማ', 'ፓርቲ']","['ከኑሮ', 'ዉድነት', 'የሚያላቅቅ', 'ፓርት', 'ንገሩኝ', 'እስት']"
5395,5395,favor,"['አብን', 'ፓርቲ']","['አማራ', 'ባልሆን', 'ይቆጨኝ', 'ነበር']"
5396,5396,neutral,"['ሰንድቅ', 'አላማ']","['ዶክተር', 'አብይ', 'አስተምሯቸውን', 'በሁሉም', 'ድርጅቶች', 'በተለይ', 'በመካከለኛ', 'ላሉ', 'ወጣት', 'አመራሮች', 'ስልጠና', 'ቢሰጡ', 'የተሻለ', 'ይሆናል']"
5397,5397,neutral,"['አብን', 'ፓርቲ']","['ኢሀዲግ', 'እንዲወድቅ', 'የተለያዩ', 'ፓርቲዎች', 'ጥምረት', 'መፍጠር', 'መቻል', 'አለባቸዉ']"
5398,5398,against,"['ብልፅግና', 'ፓርቲ']","['አይይ', 'ብልፅግና', 'አድሮ', 'ቃርያ', 'እጭጮች', 'ስንዴ', 'አመረትን', 'ስትሉ', 'አታፍሩም']"
5399,5399,against,"['ቀይ', 'ባህር']","['የገዛ', 'ባንዲራውን', 'አንዳይዝ', 'የተከለከለ', 'ህዝብ', 'ቀይ', 'ባህር', 'ምኑ', 'ነው']"
5400,5400,against,"['ሰንድቅ', 'አላማ']","['የኢትዮጵያ', 'እዝብ', 'ወዷላ', 'እጂ', 'ወደፊት', 'መራመድ', 'አይችልም', 'ሁልግዜ', 'ስለዘርና', 'እያወራን', 'አንከርማለን', 'ተረዳድተን', 'ችግሮችን', 'መፍታት', 'ስችል', 'ቅድሚያ', 'ለዘር', 'ቦታ', 'እሰጣለን', 'ምናለ', 'ቆም', 'ብለን', 'ብናስተዉል']"
5401,5401,neutral,"['ኢዜማ', 'ፓርቲ']","['ሀሀሀሀሀ', 'መልካም', 'እድል', 'እንላለን', 'እኔ', 'ግን', 'ማንም', 'አልመርጥም']"
5402,5402,neutral,"['ሰንድቅ', 'አላማ']","['ኧረ', 'ዋናው', 'ሀገር', 'ሰላም', 'ይሁንልን', 'ሰልፍ', 'ምናምን', 'እንዳትሉ', 'አንፈልግም', 'በውይይት', 'ሁሉም', 'ነገር', 'ይፈታልን']"
